project,cohort,rep,label,slot,value_sha256_12,fitness_judged,fitness,failure,fit,support_judged,supported,supported_bool,support_source,propagated_value_differs,module
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,consent_revocations,ec74cfb404c2,True,0.85,none,True,False,,,,,Ethics
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,participant_compensation,887a895c0c87,True,0.9,none,True,False,,,,,Human
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,participant_privacy,45eb1665a9c6,True,0.9,none,True,False,,,,,Human
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,distribution_dates,fbb4fae1afad,True,0.7,form,False,False,,,,,Distribution
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,distribution_formats,0ff3b6270fad,True,0.8,none,True,False,,,,,Distribution
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,third_party_sharing,3b88b09fabbb,True,0.85,none,True,False,,,,,Distribution
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,license_and_use_terms,7c697cf6df11,True,0.9,none,True,False,,,,,Data_Governance
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,ip_restrictions,f96c53293cb3,True,0.95,none,True,False,,,,,Data_Governance
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,regulatory_restrictions,988d2488af02,True,0.85,none,True,False,,,,,Data_Governance
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,maintainers,b7cd79662303,True,0.6,form,False,False,,,,,Maintenance
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,updates,5c0dfad9e8d5,True,0.9,none,True,False,,,,,Maintenance
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,version_access,21122912a9a2,True,0.85,none,True,False,,,,,Maintenance
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,retention_limit,5222caee39c0,True,0.95,none,True,False,,,,,Maintenance
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,extension_mechanism,5a5f82f8ba73,True,0.85,none,True,False,,,,,Maintenance
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,variables,7d8124e6e7f7,True,0.9,none,True,False,,,,,Variables
AI_READI,v2,3,2026-07-31_claude-opus-5-generic-v2_rep3,external_resources,2d2db1090be7,True,0.88,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,id,e6eb40a01bb7,True,0.95,none,True,False,,,,,Core/other
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,name,3ded1fee39a9,True,0.95,none,True,False,,,,,Core/other
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,title,c4ddcf5e2e9d,True,1.0,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,description,ceaf1894981d,True,1.0,none,True,False,,,,,Core/other
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,page,e6eb40a01bb7,True,0.95,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,status,2e92d2324e07,True,0.65,form,False,False,,,,,Base (shared descriptive slots)
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,conforms_to,96bd3fe5c086,True,0.9,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,is_tabular,fcbcf165908d,True,1.0,none,True,False,,,,,Core/other
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,keywords,0acbd9268f4e,True,0.85,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,purposes,0a90c044e538,True,0.97,none,True,False,,,,,Motivation
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,tasks,ceb397a0e43d,True,0.95,none,True,False,,,,,Motivation
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,addressing_gaps,38318f3ba98d,True,1.0,none,True,False,,,,,Motivation
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,creators,114e56b3561c,True,0.95,none,True,False,,,,,Motivation
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,funders,603d1df2bfa4,True,0.98,none,True,False,,,,,Motivation
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,instances,5b4df761803b,True,0.95,none,True,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,file_collections,2fed280f107e,True,0.9,none,True,False,,,,,FileCollection
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,subsets,e26e5b1442e4,True,0.85,none,True,False,,,,,Core/other
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,splits,993ecea09114,True,0.75,none,True,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,relationships,8cef7236ab26,True,0.75,none,True,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,subpopulations,5f74bc061cfb,True,0.6,form,False,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,sensitive_elements,8084acba5fa2,True,0.75,form,False,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,confidential_elements,b8f66f77bbae,True,0.7,substance,False,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,is_deidentified,35b56900ffed,True,0.9,none,True,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,participant_privacy,47aba694cabf,True,0.92,none,True,False,,,,,Human
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,data_protection_impacts,276ec1ef2cf9,True,0.9,none,True,False,,,,,Ethics
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,human_subject_research,891ae092e7eb,True,0.9,none,True,False,,,,,Human
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,at_risk_populations,e67ff4efb00e,True,0.85,none,True,False,,,,,Human
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,ethical_reviews,a637320492ac,True,0.6,target,False,False,,,,,Ethics
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,acquisition_methods,45b1dc467b8d,True,0.85,none,True,False,,,,,Collection
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,collection_mechanisms,e623cbdb7fe2,True,0.85,none,True,False,,,,,Collection
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,data_collectors,3bfa14b350fc,True,0.95,none,True,False,,,,,Collection
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,collection_timeframes,36137cca1e8c,True,0.75,none,True,False,,,,,Collection
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,direct_collection,7af9759a6347,True,0.95,none,True,False,,,,,Collection
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,sampling_strategies,3070f51ed72f,True,0.9,none,True,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,missing_data_documentation,edf0794a2186,True,0.95,none,True,False,,,,,Collection
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,raw_data_sources,af8c831c4851,True,1.0,none,True,False,,,,,Collection
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,raw_sources,5a4c8fb596d8,True,0.5,target,False,False,,,,,Preprocessing
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,preprocessing_strategies,97cfe07f903f,True,0.95,none,True,False,,,,,Preprocessing
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,cleaning_strategies,db34acad4b4e,True,0.8,none,True,False,,,,,Preprocessing
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,labeling_strategies,3a95c14a8356,True,0.4,substance,False,False,,,,,Preprocessing
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,machine_annotation_tools,482d36d69633,True,0.9,none,True,False,,,,,Preprocessing
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,known_biases,df5d89262df0,True,0.4,substance,False,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,known_limitations,1b1a1b9328f9,True,1.0,none,True,False,,,,,Composition
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,existing_uses,afa1a16d15b8,True,0.8,none,True,False,,,,,Uses
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,intended_uses,11801eaf6a38,True,0.8,form,False,False,,,,,Uses
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,other_tasks,f24165fc0b42,True,0.8,none,True,False,,,,,Uses
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,future_use_impacts,a94269c60004,True,0.8,none,True,False,,,,,Uses
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,third_party_sharing,9cd592afb605,True,0.9,none,True,False,,,,,Distribution
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,distribution_formats,02285d2e54b4,True,0.75,none,True,False,,,,,Distribution
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,distribution_dates,8931ff180fb4,True,0.5,substance,False,False,,,,,Distribution
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,license_and_use_terms,49062a6b12ad,True,0.95,none,True,False,,,,,Data_Governance
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,regulatory_restrictions,dfa36791b460,True,0.75,none,True,False,,,,,Data_Governance
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,maintainers,f59e8bb35cb2,True,0.9,none,True,False,,,,,Maintenance
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,updates,ebf590d3aa58,True,0.9,none,True,False,,,,,Maintenance
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,version_access,fcaf033ae2f7,True,0.85,none,True,False,,,,,Maintenance
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,extension_mechanism,54fdf4209f01,True,0.95,none,True,False,,,,,Maintenance
CHORUS,v1,1,2026-07-28_claude-opus-5-generic_rep1,external_resources,4639f3c41f3d,True,0.95,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,id,f14ce6e1a1db,False,,,,False,,,,,Core/other
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,name,3ded1fee39a9,True,0.95,none,True,False,,,,,Core/other
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,title,c4ddcf5e2e9d,True,1.0,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,description,fd09905947a6,True,1.0,none,True,False,,,,,Core/other
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,page,e6eb40a01bb7,True,0.95,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,conforms_to,54ffeb9b7daa,True,0.95,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,is_tabular,fcbcf165908d,True,1.0,none,True,False,,,,,Core/other
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,keywords,5e7dc4b972c2,True,1.0,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,external_resources,f23e8151f1b3,True,0.75,form,False,False,,,,,Base (shared descriptive slots)
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,file_collections,63e2bdab5a1b,True,0.9,none,True,False,,,,,FileCollection
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,purposes,c242226af9ac,True,0.9,none,True,False,,,,,Motivation
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,tasks,8a2eba75a91c,True,0.85,none,True,False,,,,,Motivation
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,addressing_gaps,d243d8665530,True,0.95,none,True,False,,,,,Motivation
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,creators,083084babe0c,True,0.9,none,True,False,,,,,Motivation
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,funders,0dc7c86a0b56,True,0.95,none,True,False,,,,,Motivation
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,subsets,1a15e1ffb416,True,0.9,none,True,False,,,,,Core/other
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,instances,0106c4fd1955,True,0.95,none,True,False,,,,,Composition
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,known_limitations,741a5b72e8b6,True,0.95,none,True,False,,,,,Composition
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,confidential_elements,13d864e10100,True,0.9,none,True,False,,,,,Composition
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,subpopulations,9a9beb3b479e,True,0.6,form,False,False,,,,,Composition
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,sensitive_elements,1cd3ec0b081d,True,0.75,form,False,False,,,,,Composition
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,relationships,8442162a6126,True,0.5,target,False,False,,,,,Composition
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,splits,8115bd6e754d,True,0.75,none,True,False,,,,,Composition
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,acquisition_methods,04fc1571d779,True,0.8,none,True,False,,,,,Collection
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,collection_mechanisms,a577250787ae,True,0.85,none,True,False,,,,,Collection
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,sampling_strategies,d42e540a8973,True,0.9,none,True,False,,,,,Composition
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,data_collectors,f561d249cf38,True,0.9,none,True,False,,,,,Collection
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,collection_timeframes,0ef909a5a75f,True,0.7,substance,False,False,,,,,Collection
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,direct_collection,a2c8a0dbf14a,True,0.9,none,True,False,,,,,Collection
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,missing_data_documentation,e19da0ad7f88,True,0.8,none,True,False,,,,,Collection
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,raw_data_sources,a2b7b251ac5e,True,0.85,none,True,False,,,,,Collection
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,ethical_reviews,dc20e66e7e44,True,0.6,target,False,False,,,,,Ethics
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,data_protection_impacts,30766122b9d3,True,0.75,none,True,False,,,,,Ethics
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,human_subject_research,ea398cfc827a,True,0.95,none,True,False,,,,,Human
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,at_risk_populations,be3a892299bc,True,0.85,none,True,False,,,,,Human
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,participant_privacy,9eaa3b4154a1,True,0.9,none,True,False,,,,,Human
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,preprocessing_strategies,c6373d35b34c,True,0.85,none,True,False,,,,,Preprocessing
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,cleaning_strategies,4ab34fa3f25d,True,0.75,substance,False,False,,,,,Preprocessing
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,labeling_strategies,1f707fcbade9,True,0.6,substance,False,False,,,,,Preprocessing
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,raw_sources,ceff4016b9ba,True,0.6,target,False,False,,,,,Preprocessing
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,machine_annotation_tools,ae34c33f45fe,True,0.85,none,True,False,,,,,Preprocessing
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,existing_uses,7abd6030f39e,True,0.75,substance,False,False,,,,,Uses
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,other_tasks,fd0ac1510011,True,0.7,none,True,False,,,,,Uses
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,future_use_impacts,48132ccf795c,True,0.75,form,False,False,,,,,Uses
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,intended_uses,7ea1a2c07515,True,0.85,none,True,False,,,,,Uses
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,distribution_formats,b94bcc0a604a,True,0.65,target,False,False,,,,,Distribution
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,third_party_sharing,327dbc790d8b,True,0.9,none,True,False,,,,,Distribution
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,license_and_use_terms,2f373bc58613,True,0.9,none,True,False,,,,,Data_Governance
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,regulatory_restrictions,fbf798a2795f,True,0.75,substance,False,False,,,,,Data_Governance
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,maintainers,dee4d141d32d,True,0.8,none,True,False,,,,,Maintenance
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,updates,e59f46c450f1,True,0.9,none,True,False,,,,,Maintenance
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,extension_mechanism,6153d5503122,True,0.95,none,True,False,,,,,Maintenance
CHORUS,v1,2,2026-07-28_claude-opus-5-generic_rep2,is_deidentified,240292078866,True,0.9,none,True,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,id,e6eb40a01bb7,True,0.95,none,True,False,,,,,Core/other
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,name,3ded1fee39a9,True,0.95,none,True,False,,,,,Core/other
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,title,c4ddcf5e2e9d,True,1.0,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,description,2cce4612c6cd,True,1.0,none,True,False,,,,,Core/other
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,page,e6eb40a01bb7,True,0.95,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,conforms_to,4046b4628ede,True,0.9,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,keywords,0b847a5ee51b,True,0.85,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,purposes,2321e4ef3071,True,0.95,none,True,False,,,,,Motivation
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,tasks,d74f6156ec3c,True,0.9,none,True,False,,,,,Motivation
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,addressing_gaps,5f9fe43cb431,True,0.92,none,True,False,,,,,Motivation
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,creators,de1774545905,True,0.95,none,True,False,,,,,Motivation
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,funders,42d20c911752,True,0.98,none,True,False,,,,,Motivation
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,instances,2fc978e2d141,True,0.75,target,False,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,relationships,af4b6bceaeb3,True,0.65,target,False,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,splits,8bc096d2b556,True,0.8,none,True,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,subpopulations,caf7a6fe158b,True,0.85,none,True,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,sensitive_elements,3e0246a0ddd5,True,0.8,form,False,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,confidential_elements,e7b36bee31e1,True,0.85,none,True,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,known_biases,5f61c606ab63,True,0.7,substance,False,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,known_limitations,c192322047c9,True,0.95,none,True,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,acquisition_methods,5a044f04e08c,True,0.85,none,True,False,,,,,Collection
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,collection_mechanisms,673b8d6975df,True,0.8,none,True,False,,,,,Collection
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,sampling_strategies,3a5600950160,True,0.75,none,True,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,data_collectors,547029d93876,True,0.85,none,True,False,,,,,Collection
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,collection_timeframes,0e44063e50ab,True,0.65,substance,False,False,,,,,Collection
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,direct_collection,13005ff5570d,True,0.9,none,True,False,,,,,Collection
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,missing_data_documentation,94cc8cb9f349,True,0.9,none,True,False,,,,,Collection
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,raw_data_sources,bdef4b0000e0,True,1.0,none,True,False,,,,,Collection
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,raw_sources,55abb6ca40ff,True,0.78,none,True,False,,,,,Preprocessing
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,preprocessing_strategies,8a28498c026b,True,0.97,none,True,False,,,,,Preprocessing
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,cleaning_strategies,69126481ede5,True,0.65,target,False,False,,,,,Preprocessing
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,labeling_strategies,16275f950089,True,0.4,substance,False,False,,,,,Preprocessing
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,machine_annotation_tools,178e9dc1d713,True,0.9,none,True,False,,,,,Preprocessing
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,ethical_reviews,a66b88f542f5,True,0.55,target,False,False,,,,,Ethics
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,data_protection_impacts,677674b84c2a,True,0.8,none,True,False,,,,,Ethics
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,human_subject_research,05ee8fdb51c6,True,0.9,none,True,False,,,,,Human
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,at_risk_populations,296aa6500862,True,0.8,none,True,False,,,,,Human
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,participant_privacy,a86a7dbd3ec1,True,0.9,none,True,False,,,,,Human
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,is_deidentified,cf165c7e2cd8,True,0.85,none,True,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,existing_uses,d142b685f75e,True,0.8,none,True,False,,,,,Uses
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,intended_uses,8b79be9b51fa,True,0.9,none,True,False,,,,,Uses
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,other_tasks,99ff27a81592,True,0.5,form,False,False,,,,,Uses
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,future_use_impacts,4f3db2ad17a0,True,0.75,form,False,False,,,,,Uses
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,distribution_formats,e6acf2e9b4d4,True,0.9,none,True,False,,,,,Distribution
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,third_party_sharing,53721adfb54b,True,0.9,none,True,False,,,,,Distribution
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,license_and_use_terms,bbaea414aaec,True,0.95,none,True,False,,,,,Data_Governance
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,regulatory_restrictions,b0e1de0ec876,True,0.8,none,True,False,,,,,Data_Governance
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,maintainers,503253bc7a07,True,0.95,none,True,False,,,,,Maintenance
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,updates,6841567c8785,True,0.85,none,True,False,,,,,Maintenance
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,version_access,b8e61d4482ae,True,0.7,target,False,False,,,,,Maintenance
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,extension_mechanism,49a68c7e91c1,True,0.95,none,True,False,,,,,Maintenance
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,related_datasets,e903cb3092ac,True,0.7,target,False,False,,,,,Composition
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,external_resources,455c01ab09c9,True,0.75,form,False,False,,,,,Base (shared descriptive slots)
CHORUS,v1,3,2026-07-28_claude-opus-5-generic_rep3,resources,889d0676e144,True,0.95,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,id,a9a23fba95dc,True,0.85,none,True,False,,,,,Core/other
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,name,3ded1fee39a9,True,0.95,none,True,False,,,,,Core/other
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,title,c4ddcf5e2e9d,True,1.0,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,description,b8f720fad0eb,True,1.0,none,True,False,,,,,Core/other
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,page,e6eb40a01bb7,True,0.95,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,status,ebb314079db1,True,0.5,form,False,False,,,,,Base (shared descriptive slots)
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,keywords,2d330ddc2102,True,1.0,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,is_tabular,fcbcf165908d,True,1.0,none,True,False,,,,,Core/other
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,conforms_to,0679517e69ba,True,0.9,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,created_by,e8d9ebfcb714,True,0.9,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,was_derived_from,3e80553ef9e7,True,0.75,none,True,False,,,,,Base (shared descriptive slots)
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,creators,c068a320d670,True,0.7,form,False,False,,,,,Motivation
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,funders,4491dc69adc4,True,0.8,none,True,False,,,,,Motivation
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,maintainers,bdf475097eac,True,0.75,form,False,False,,,,,Maintenance
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,purposes,4ad359872864,True,0.92,none,True,False,,,,,Motivation
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,tasks,837e4cb8c391,True,0.85,none,True,False,,,,,Motivation
CHORUS,v2,1,2026-07-31_claude-opus-5-generic-v2_rep1,addressing_gaps,6fcd35af3e93,True,0.95,none,True,False,,,,,Motivation
